feature;term;coef;OR;OR_ci_low;OR_ci_high;stderr;z;p_value
admission_source_id;C(admission_source_id)[T.6];-0,40354969737950375;0,6679448308663738;0,42775078953528145;1,0430145495834546;0,22738418999564952;-1,7747482680621935;0,07593946157683737
admission_source_id;C(admission_source_id)[T.7];-0,12391582109088446;0,8834542059640329;0,7521508695446307;1,037679228514443;0,08209463589051544;-1,5094265264315607;0,13118981844523425
admission_source_id;C(admission_source_id)[T.Other];0,05927721095231167;1,0610693400167202;0,5856802947468629;1,9223254639463838;0,3031986434586618;0,19550618787776186;0,8449966939255299
discharge_disposition_id;Intercept;-2,3610228273540095;0,0943236969824867;0,08560603556780386;0,10392911847199343;0,04947879795819716;-47,71786956806736;0,0
discharge_disposition_id;C(discharge_disposition_id)[T.18];0,44205033403050903;1,555894052881927;1,1136114059806153;2,1738339700837153;0,17063685031127687;2,590591265744286;0,009581121250319232
discharge_disposition_id;C(discharge_disposition_id)[T.2];0,8003750790893479;2,226375838926167;1,37714861333914;3,599284295204482;0,24508610541284506;3,26568932882231;0,0010919797990480702
discharge_disposition_id;C(discharge_disposition_id)[T.22];1,6057438656870628;4,98156383924959;3,363824416003835;7,377310827061559;0,2003431303027337;8,014968435706589;1,101653039559228e-15
discharge_disposition_id;C(discharge_disposition_id)[T.25];-0,22087608842127754;0,8018160284248032;0,40439740698801135;1,5897949203665003;0,34923147610476185;-0,6324632902076086;0,5270841888304669
discharge_disposition_id;C(discharge_disposition_id)[T.3];0,7704280027213912;2,160690837467156;1,7679928552758688;2,6406129873110014;0,10234018646762749;7,528108256526335;5,1480703320097274e-14
discharge_disposition_id;C(discharge_disposition_id)[T.5];1,3261263530720087;3,7664252914164273;2,40230967158313;5,905133565262936;0,22944080548426316;5,779819114010933;7,478098359668269e-09
discharge_disposition_id;C(discharge_disposition_id)[T.6];0,39192934284305253;1,4798331469052999;1,2053992633603723;1,8167475368905526;0,1046542148277795;3,7449933907393715;0,00018039852474926129
discharge_disposition_id;C(discharge_disposition_id)[T.7];0,35219885288813185;1,42219130244993;0,7523374011628794;2,6884587920763683;0,3248882335630208;1,0840615833500582;0,2783374946872966
discharge_disposition_id;C(discharge_disposition_id)[T.Other];-0,44000383020629913;0,6440339542955086;0,3648735073620709;1,1367767895352168;0,28990364869547136;-1,5177588560415125;0,12907520073073087
number_inpatient;Intercept;-2,233021872260458;0,10720398342071727;0,09945024135536691;0,11556225409451167;0,03830477249337457;-58,29617895907606;0,0
number_inpatient;number_inpatient;0,3935762820353799;1,482272350171429;1,3789422881271867;1,5933453771054984;0,03686778695634424;10,675343288204962;1,3276587469126858e-26
number_outpatient;Intercept;-2,112685502470457;0,12091281836339611;0,11256299728258454;0,12988202160144127;0,03650920951323934;-57,86719380227429;0,0
number_outpatient;number_outpatient;-0,0039027615363214294;0,996104844339626;0,9366513101048509;1,0593321657830155;0,03139927024772698;-0,12429465734490928;0,9010819773209471
number_emergency;Intercept;-2,12507125012299;0,11942445895618986;0,11129544058804988;0,12814722078120827;0,035967873409785946;-59,08248246739025;0,0
number_emergency;number_emergency;0,06593784898417845;1,0681603278534968;0,9991385677052462;1,1419501987803193;0,0340820816361199;1,9346778664569033;0,053029838102151367
time_in_hospital;Intercept;-2,4232631100769506;0,08863192933256593;0,07811870022891043;0,10056003075055936;0,06442092924454469;-37,616084376525166;1,173467747791764e-309
time_in_hospital;time_in_hospital;0,06479333417565368;1,0669385018727278;1,0448274007715745;1,0895175279072666;0,010684700990097757;6,06412235922204;1,3267612292388017e-09
num_lab_procedures;Intercept;-2,187961696885619;0,11214510152174399;0,0937503733846717;0,13414905286530354;0,09140878908861205;-23,936010078468495;1,2924236430918684e-126
num_lab_procedures;num_lab_procedures;0,0015842958714093922;1,001585551531138;0,9980759402576044;1,0051075039210082;0,0017909558655996702;0,8846091083762796;0,3763674924229351
num_procedures;Intercept;-2,225902092048713;0,10796997583354996;0,09888122774330811;0,11789412356165144;0,044864996243237365;-49,613335081561054;0,0
num_procedures;num_procedures;0,09356694126092877;1,0980841080158208;1,053170271209728;1,144913354696071;0,021307544657369882;4,3912587191769985;1,1269634700830466e-05
num_medications;Intercept;-2,496796226523773;0,08234840208249194;0,07096671040366491;0,09555549759834382;0,07589330931442234;-32,89876603192603;2,2890010864808705e-237
num_medications;num_medications;0,02459240275600375;1,0248972900661317;1,0166184129336329;1,0332435866017253;0,004138119212081064;5,942893738828807;2,800339756687295e-09
insulin;Intercept;-2,1013882894045364;0,12228654124457373;0,10423500124121927;0,1434642681583942;0,08149078936916705;-25,786819659886863;1,2463713453437382e-146
insulin;C(insulin)[T.No];0,14064932367576202;1,1510209414108576;0,9427750193982658;1,4052654984557538;0,101826834423804;1,3812599053249417;0,1671990614374167
insulin;C(insulin)[T.Steady];-0,08085768703854664;0,9223249408988989;0,7540792206193688;1,1281086566812464;0,10275707304265612;-0,7868819599890833;0,43135096888965674
insulin;C(insulin)[T.Up];-0,1847662621934058;0,831298567049264;0,6549374278696584;1,0551501230063913;0,12166004965785218;-1,5187094096462144;0,12883565704308972
change;Intercept;-2,1867837880637286;0,11227727605565067;0,10196136634110076;0,12363689474603694;0,04917310292653868;-44,47113681905811;0,0
change;C(change)[T.No];0,1566365698783411;1,169570479510614;1,0178617526290998;1,3438908604331232;0,07088521268059633;2,209721378478953;0,027124505103967186
diabetesMed;Intercept;-1,8666607774011799;0,15463917525773085;0,13217382050312806;0,18092292734948417;0,08009158560519658;-23,306577879512794;3,8021450307062715e-120
diabetesMed;C(diabetesMed)[T.Yes];-0,3008711574269869;0,7401731324142387;0,6213210419670755;0,8817603604948208;0,08930582337016857;-3,368998191527664;0,0007544192383203629
A1Cresult;Intercept;-1,908754172167225;0,1482649842271289;0,10914196407548016;0,20141203921040096;0,15630473401967893;-12,211748953981846;2,690427754188711e-34
A1Cresult;C(A1Cresult)[T.>8];-0,6207174584177363;0,5375586232490724;0,3768000113408911;0,7669035688218375;0,18129070256751215;-3,4238791599728224;0,000617340654375822
A1Cresult;C(A1Cresult)[T.NoTest];-0,12688474685422166;0,8808351857732607;0,6416472882486048;1,2091855427519635;0,16165183501398328;-0,7849261150870686;0,43249688943453635
A1Cresult;C(A1Cresult)[T.Norm];-0,06068647429828977;0,9411182582879721;0,6194546845427008;1,4298117331001183;0,2133861938418252;-0,28439737925722725;0,7761058671715544
diab_type;Intercept;-2,1429739875864704;0,11730545876887351;0,10139406681271033;0,1357137659977055;0,07437213938392342;-28,814203885194463;1,4239767825098765e-182
diab_type;C(diab_type)[T.2];0,037853431488948854;1,03857899874495;0,8799379467091724;1,2258209123359531;0,0845716155479521;0,44759026114956924;0,6544489329749107
diab_control;Intercept;-2,311844418406831;0,099078341013826;0,08612304028777737;0,11398247931390272;0,07149819429544162;-32,33430495956208;2,3059053991538528e-229
diab_control;C(diab_control)[T.1];0,2699166528284997;1,3098552734513849;1,1146949848639904;1,5391841361856904;0,082315717425485;3,2790414913511197;0,0010416032025463207
diab_complication_binary;Intercept;-2,113799737772601;0,12077816806268409;0,11268077111052184;0,12945745522339466;0,03540715819566549;-59,699785170315366;0,0
diab_complication_categories;Intercept;-2,097141118779237;0,12280701754385966;0,05601652536978432;0,2692341850634125;0,4005009394574064;-5,236295129845181;1,6383190746691057e-07
diab_complication_categories;C(diab_complication_categories)[T.hyperosmolarity];-0,7614819408023431;0,4669738863287271;0,1837392021415132;1,1868159215419083;0,4759046457111873;-1,6000725096187953;0,1095824986773076
diab_complication_categories;C(diab_complication_categories)[T.ketoacidosis];-0,5105579697518097;0,6001606139020276;0,2678085301827276;1,3449637404510475;0,4117040058055577;-1,240109308027815;0,2149349666302256
diab_complication_categories;C(diab_complication_categories)[T.neurological manifestations];0,1926161858867786;1,2124173613107223;0,5461214772647176;2,6916279970713055;0,40691055260622744;0,47336247402061293;0,6359545976058181
diab_complication_categories;C(diab_complication_categories)[T.ophthalmic manifestations];0,11795618083905199;1,125194805194806;0,4784680120533511;2,6460773087087923;0,4362948035632706;0,2703588946640897;0,7868841602337739
diab_complication_categories;C(diab_complication_categories)[T.other specified manifestations];-0,053894076087613346;0,9475324675324623;0,42700355380807764;2,1026002454108212;0,4066752620212237;-0,13252361557414008;0,8945701452300847
diab_complication_categories;C(diab_complication_categories)[T.peripheral circulatory disorders];0,4605522172791889;1,5849489795918419;0,7041315444562264;3,5676050699435575;0,41395776199823303;1,1125584771162105;0,26589810213737275
diab_complication_categories;C(diab_complication_categories)[T.renal manifestations];0,1387379054764568;1,1488229603353755;0,5126011138935772;2,574700207279968;0,41173980944016436;0,3369552865560811;0,7361506071154056
diab_complication_categories;C(diab_complication_categories)[T.unspecified complication];-0,14052442811548704;0,8689024390243956;0,36810573625619036;2,0510178847555163;0,4382022496125496;-0,32068394956834695;0,7484499117979103
diag_1;Intercept;-2,6936614636501064;0,06763285024154617;0,0393638308014135;0,11620318293897246;0,2761512073086892;-9,754299066449706;1,7681788757126866e-22
diag_1;C(diag_1)[T.250.11];0,39107637065606476;1,4785714285714286;0,784739607653646;2,7858584530024744;0,32320986603625657;1,2099765872004513;0,2262878769818979
diag_1;C(diag_1)[T.250.12];-0,5574175017126677;0,5726861167002341;0,2548273763267919;1,2870257230157425;0,41314606968156475;-1,3492019956581003;0,17727209396102062
diag_1;C(diag_1)[T.250.13];-0,09545656054088636;0,9089578454332508;0,47220747604050733;1,749663880170722;0,33412872211965955;-0,2856879825694873;0,7751171097840941
diag_1;C(diag_1)[T.250.2];-0,40868054496213624;0,6645264847512056;0,21281989849541455;2,0749725568791626;0,5809435693401979;-0,7034771818307447;0,48175842204229136
diag_1;C(diag_1)[T.250.22];-0,13111301176024637;0,8771186440677919;0,3443338394312995;2,2342768199662166;0,4770652034200843;-0,2748324774481478;0,7834449451339792
diag_1;C(diag_1)[T.250.4];0,21432585891155892;1,2390263367916918;0,5821702452736411;2,6370057139245335;0,38537351769866923;0,556150978384416;0,5781076479098266
diag_1;C(diag_1)[T.250.6];0,7868326646372664;2,196428571428567;1,2189313385339904;3,9578098592410664;0,30044334815762663;2,6189052593850644;0,008821244278175485
diag_1;C(diag_1)[T.250.7];1,0774285080831798;2,937117059013217;1,632038629137421;5,2858164410641955;0,29980070380971113;3,5938158062732333;0,0003258702463407805
diag_1;C(diag_1)[T.250.8];0,33925130279147575;1,4038961038960998;0,7851632650225986;2,5102094791430685;0,2964926443952492;1,1442149044993701;0,2525345234441423
diag_1;C(diag_1)[T.250.81];0,3234177221822454;1,3818424566088054;0,5939425850211719;3,214937980610688;0,43081931675653345;0,750703855660717;0,4528309020869885
diag_1;C(diag_1)[T.250.82];0,8065918146177287;2,2402597402597357;1,1723757947767537;4,280848961730998;0,3303935867998644;2,441305905572316;0,01463425259924702
diag_1;C(diag_1)[T.276];1,0514337283930197;2,8617511520737344;1,3653184973488635;5,998321763235255;0,3775814256894064;2,784654267548414;0,005358482442372312
diag_1;C(diag_1)[T.410];0,9553906793730312;2,59968602825743;1,2176667524529157;5,550260308826344;0,38697351367639765;2,4688787361606517;0,013553713988255714
diag_1;C(diag_1)[T.414];0,42700837988213275;1,532665505226488;0,7338661885960286;3,2009426069965117;0,3757400426963043;1,1364462962688984;0,25576982936994064
diag_1;C(diag_1)[T.428];0,7663565024258348;2,151911468812884;1,1128079029953484;4,161295904840263;0,33647048829715664;2,2776336382554323;0,02274841458496499
diag_1;C(diag_1)[T.434];1,1701659810167306;3,2225274725274593;1,5164901599301057;6,847840879938739;0,3845822818725842;3,0426934265380896;0,0023447107389260504
diag_1;C(diag_1)[T.486];0,36416891773612975;1,4393173198482778;0,6324687432049084;3,2754730877570943;0,4195451557690304;0,8680088727722396;0,38538947535649126
diag_1;C(diag_1)[T.584];0,5936006347675388;1,8104956268221573;0,8073238783450372;4,060197527492476;0,4120641992020572;1,4405537678765061;0,14971078955807998
diag_1;C(diag_1)[T.682];0,724220817184591;2,063122923588015;0,992036323340845;4,29064551134577;0,3735866470286346;1,938561838183368;0,05255471416045882
diag_1;C(diag_1)[T.780];0,5535953001538334;1,7394957983193169;0,7435795566096209;4,069296426285595;0,4336175678871863;1,2766902015784138;0,2017116421073265
diag_1;C(diag_1)[T.786];0,5286977485321043;1,6967213114753958;0,7825949116952208;3,678612224271593;0,39482246901372453;1,3390771549876663;0,1805455567147337
diag_1;C(diag_1)[T.996];0,6607399376051685;1,9362244897959204;0,8447967915506855;4,43771249178631;0,4231705827581826;1,5614032839866445;0,11842862752803429
diag_1;C(diag_1)[T.Other];0,7359979961421235;2,087564334399771;1,1983703165482096;3,6365427197917772;0,2831865464271739;2,598986447018229;0,009349946472013015
diag_2;Intercept;-3,081909969795042;0,04587155963302758;0,01871722952695021;0,11242048296392636;0,45735577363459823;-6,738539551612431;1,5998651117877195e-11
diag_2;C(diag_2)[T.250.4];0,9050942640900264;2,472164948453597;0,8295611746691368;7,3672680436137;0,5571289553922913;1,6245687023262363;0,10425449045378934
diag_2;C(diag_2)[T.250.41];1,5414649288478954;4,671428571428576;1,6967529068945402;12,861180204428887;0,5167179433004068;2,983184441016647;0,00285266029678519
diag_2;C(diag_2)[T.250.6];1,1144091881473581;3,0477669902912488;1,2028652673462625;7,722297649845626;0,4743468563599901;2,349355062029996;0,018805964105067453
diag_2;C(diag_2)[T.250.8];0,810577420305099;2,2492063492063425;0,7770808121647803;6,5101713002242745;0,5422489175060524;1,494843777712201;0,1349552181081852
diag_2;C(diag_2)[T.250.82];0,8846853924588122;2,4222222222221936;0,8131002303566399;7,215789978627338;0,556942011960851;1,5884694877731707;0,11218021534655355
diag_2;C(diag_2)[T.250.92];0,6541617338469904;1,9235294117647035;0,6576349619296126;5,626168941911999;0,5475952685941438;1,1946080825833971;0,23224018985879047
diag_2;C(diag_2)[T.276];0,5885999092106634;1,8014644351464433;0,7141234786826653;4,544415928018514;0,47210015529503463;1,246769149742862;0,2124821553784384
diag_2;C(diag_2)[T.401];0,34400680554315577;1,4105882352941228;0,4770514092864024;4,170953341331849;0,5531417065385755;0,6219144235133988;0,5339981403901121
diag_2;C(diag_2)[T.403];1,1389195308430566;3,1233918128654716;1,2139093588001262;8,03649493757741;0,48218921965385564;2,3619763454285465;0,018177802030293313
diag_2;C(diag_2)[T.427];1,1910595979227525;3,290566037735833;1,1640364567271275;9,301963685179278;0,5301964408981357;2,246449628943446;0,024675222503814535
diag_2;C(diag_2)[T.428];1,3389406647364148;3,814999999999979;1,4524930749622322;10,020168254763128;0,49269233021057846;2,7175999759609546;0,006575728592397339
diag_2;C(diag_2)[T.440];1,7085190135110504;5,520779220779165;2,1079629808753473;14,458984090854562;0,49123195723754814;3,478029041756441;0,0005051151952250944
diag_2;C(diag_2)[T.496];0,9656544549924886;2,626506024096379;0,8648627857842135;7,976448990528978;0,5667649393249236;1,703800619958398;0,0884183421330178
diag_2;C(diag_2)[T.584];0,46252540577849;1,5880794701986762;0,5363743499864491;4,701933274270523;0,5538103566573401;0,8351692961651654;0,4036223945352051
diag_2;C(diag_2)[T.585];1,0371539861030927;2,821176470588222;0,9442580579421137;8,428878749042704;0,5584336133045213;1,8572556547335175;0,06327479025248302
diag_2;C(diag_2)[T.599];1,0024684281151952;2,724999999999967;1,0024851565676292;7,407216906257381;0,5102064947776178;1,9648288259288784;0,04943405266583163
diag_2;C(diag_2)[T.682];1,17042004462621;3,223346303501948;1,2355008766932807;8,409513573238062;0,48926592333233604;2,3921961224166375;0,01674789033993414
diag_2;C(diag_2)[T.707];1,15057202759881;3,1599999999999664;1,2506166002328845;7,984541383938381;0,47293487279996826;2,432833977302101;0,014981168326465958
diag_2;C(diag_2)[T.730];0,5169606123335052;1,6769230769230745;0,5314020071949596;5,291795980901265;0,586335815289947;0,8816800864839967;0,37794983267099225
diag_2;C(diag_2)[T.780];0,2828879904871077;1,326956521739132;0,4089029759003207;4,306189278053221;0,6006056098944368;0,4710045757595046;0,6376374672902375
diag_2;C(diag_2)[T.785];1,086809576548958;2,9647999999999994;1,058796385445409;8,301916365441924;0,5253549591358824;2,0687147949199356;0,0385728580338701
diag_2;C(diag_2)[T.Other];0,9573653895345801;2,604824726724452;1,0548823188071874;6,432103122770518;0,4612004006771263;2,0758121374764484;0,03791132935958841
diag_3;Intercept;-2,733129885499232;0,06501547987616109;0,04181443349364814;0,10108979771708769;0,2251999619098166;-12,136458027438474;6,769339293701214e-34
diag_3;C(diag_3)[T.250.4];0,24384686111143322;1,276148887502598;0,6707170826355533;2,428081862288014;0,3281972181761851;0,7429888116252396;0,4574884542403538
diag_3;C(diag_3)[T.250.41];0,832171124306181;2,2983032293376993;1,1063825725363892;4,7742958585063615;0,37300449412952497;2,2309949006062415;0,025681466799826722
diag_3;C(diag_3)[T.250.6];0,9466474733720155;2,5770555135634323;1,5756704569930258;4,214850313727169;0,2510079820722665;3,77138394387582;0,0001623446593366937
diag_3;C(diag_3)[T.250.7];1,1785002095601245;3,249496981891336;1,5965598555710836;6,6137392835446835;0,3625826754729228;3,2502937654784154;0,0011528585251561348
diag_3;C(diag_3)[T.250.8];0,9413704162711759;2,5634920634920566;1,4257193768260226;4,609246157695076;0,2993391249620927;3,1448291845925183;0,0016618383068901332
diag_3;C(diag_3)[T.250.92];0,6641596436866932;1,9428571428571433;0,9221226891103703;4,093483353275588;0,38022976207418263;1,7467323969161468;0,08068376796815624
diag_3;C(diag_3)[T.272];-0,33492304963438246;0,7153931339977859;0,23923694303732815;2,1392487701672396;0,5588764812520836;-0,5992791983016262;0,5489867170700446
diag_3;C(diag_3)[T.276];0,371602256871736;1,4500561167227808;0,8625159857638105;2,4378246622097266;0,26505785667440024;1,4019665801803263;0,1609252266564083
diag_3;C(diag_3)[T.305];0,17784243894942758;1,1946370781322164;0,5136902120358302;2,7782459447538277;0,4306085933975463;0,4130025310136808;0,6796047593703983
diag_3;C(diag_3)[T.357];0,6854370421339753;1,9846390168970762;1,117028306295939;3,5261344812748843;0,29325292992346835;2,3373578648058424;0,01942058408735555
diag_3;C(diag_3)[T.401];0,3849342812531451;1,4695177434031077;0,8237024794221217;2,621677671398504;0,2953524497161181;1,3033048536524066;0,19247070471787975
diag_3;C(diag_3)[T.403];0,9703579531444315;2,6388888888888906;1,4943176919757355;4,660143291681191;0,29015239478578325;3,3443044778618405;0,0008248915138909484
diag_3;C(diag_3)[T.414];0,3817546283357569;1,4648526077097521;0,6684351630586917;3,2101739718406326;0,4002984291350516;0,9536750597813652;0,3402481483491451
diag_3;C(diag_3)[T.427];0,8183103235139572;2,26666666666668;1,110061451924138;4,628372392242078;0,3642388091104901;2,2466313392369086;0,02466359759387553
diag_3;C(diag_3)[T.428];0,8699114522890319;2,3866995073891584;1,3107516962809198;4,345853264759624;0,3057763665131774;2,8449270367386066;0,004442159711958098
diag_3;C(diag_3)[T.496];1,235609889269117;3,440476190476185;1,7316464715098148;6,835619517021279;0,35028052613981975;3,5274866772807822;0,0004195248730698291
diag_3;C(diag_3)[T.536];1,4209434965330685;4,1410256410256565;2,1543614635088764;7,9597104061183455;0,3333985352153535;4,261996818957925;2,026083281109666e-05
diag_3;C(diag_3)[T.585];1,2290524887229486;3,417989417989381;1,8042058591363952;6,4752320819307325;0,32599168455612204;3,77019582691643;0,00016311950314368593
diag_3;C(diag_3)[T.599];-0,5440148474928351;0,5804132973944921;0,19484739882735644;1,7289406880449947;0,5569101055015889;-0,9768449918912147;0,3286458980623812
diag_3;C(diag_3)[T.682];0,4548374850742354;1,575917252146765;0,8618531769978397;2,881598921831248;0,30791781939329327;1,4771392119183804;0,13963832439235802
diag_3;C(diag_3)[T.707];0,7903301588583086;2,2041240172081205;1,2860019853614046;3,7777256478094596;0,2748989233818001;2,874984554816314;0,004040472624567041
diag_3;C(diag_3)[T.730];0,6168743706966705;1,853126792885809;0,84042127239977;4,086139919692236;0,4034392341050465;1,5290391180349363;0,12625474667409234
diag_3;C(diag_3)[T.785];1,0445546525064142;2,8421325051759974;1,4397214282482982;5,610611204700973;0,3469987283454206;3,010254987063267;0,002610284517527108
diag_3;C(diag_3)[T.Other];0,5450545028166015;1,7247023809523798;1,0920740224843295;2,7238064834616016;0,2331552238908583;2,3377323215016;0,01940113838073707
diag_3;C(diag_3)[T.V58];-0,15724187239693876;0,854497354497348;0,33610944790615005;2,1724046538758603;0,4760682181953876;-0,3302927319807004;0,7411787841243911
diag_1_category;Intercept;-1,828886703256942;0,16059225512528577;0,1344307896784238;0,1918449818521311;0,09072568955685531;-20,15842163548207;2,270085623394557e-90
diag_1_category;C(diag_1_category)[T.Diabetes];-0,3907277303255299;0,6765643389167603;0,5531424837220684;0,8275251280895436;0,10276307421647958;-3,8022191658301994;0,00014340577974859464
diag_1_category;C(diag_1_category)[T.Digestive];-0,21161186447427982;0,8092787464475001;0,54786108967745;1,1954345760112741;0,1990453134650076;-1,0631341215249535;0,28772113252514553
diag_1_category;C(diag_1_category)[T.Genitourinary];-0,4561540800861858;0,6337161865311003;0,39831123822390163;1,0082472361620187;0,23692654420884687;-1,9252974866509405;0,05419215190360825
diag_1_category;C(diag_1_category)[T.Injury];-0,13722615311588224;0,8717730496453919;0,5867643512725395;1,2952188530878024;0,20199648342265256;-0,6793492183166058;0,4969166177984
diag_1_category;C(diag_1_category)[T.Musculoskeletal];-0,2445846714363889;0,7830296853102265;0,48095833079883904;1,27482039256635;0,24867292225414694;-0,9835597266453491;0,3253320350906783
diag_1_category;C(diag_1_category)[T.Other];-0,09517791687238306;0,909211156071881;0,6996877491777029;1,1814769192358896;0,13364694517643472;-0,7121593145786717;0,4763661277548966
diag_1_category;C(diag_1_category)[T.Respiratory];-0,4211803554536508;0,6562717285495759;0,45737580358277224;0,9416601803586774;0,18422253984951445;-2,286258542508966;0,022239137698970984
diag_2_category;Intercept;-3,0819099697950474;0,04587155963302734;0,01871722952695021;0,11242048296392516;0,45735577363459545;-6,738539551612484;1,5998651117871392e-11
diag_2_category;C(diag_2_category)[T.Circulatory];1,1512991455835864;3,1622985283812524;1,2752252446799233;7,8418554089338395;0,46336377976620957;2,4846550288511438;0,012967703066981359
diag_2_category;C(diag_2_category)[T.Diabetes];1,0711823206632631;2,9188284518828564;1,1782141653089766;7,230909101561083;0,4628566927488309;2,314285042097339;0,020652091739957718
diag_2_category;C(diag_2_category)[T.Digestive];1,2058433941070024;3,339574468085133;1,2753859377175036;8,744613922782973;0,49112870065148156;2,4552492910869446;0,014078691817513795
diag_2_category;C(diag_2_category)[T.Genitourinary];0,8431363895459494;2,3236434108527084;0,9090221819810118;5,9396996111058495;0,4788466417913364;1,7607649630617164;0,07827819228949803
diag_2_category;C(diag_2_category)[T.Musculoskeletal];0,7937136142530944;2,2115942028985445;0,8115634770087811;6,026822370471861;0,5114921985429903;1,5517609389039073;0,12071943547312321
diag_2_category;C(diag_2_category)[T.Other];0,8598719579339531;2,362858129099084;0,956895775882817;5,834594194021544;0,4611986575506217;1,8644285794339557;0,062261542555118295
diag_2_category;C(diag_2_category)[T.Respiratory];0,72459997711176;2,0639053254438053;0,7848005021241211;5,4277554370392105;0,4933385080840076;1,4687683309496942;0,14189563653448145
diag_3_category;Intercept;-2,7331298853406087;0,06501547988647406;0,04181458750617681;0,10108942541270084;0,2251980827563936;-12,136559298762558;6,760968668142002e-34
diag_3_category;C(diag_3_category)[T.Circulatory];0,7206106561536174;2,0556881460541816;1,2850308282182183;3,2885232486500793;0,239712541132824;3,0061449966204696;0,0026458279962332143
diag_3_category;C(diag_3_category)[T.Diabetes];0,8488831033909336;2,3370351670531484;1,4747420986258881;3,7035176368343903;0,23490226397409184;3,6137714853380887;0,00030177505561667885
diag_3_category;C(diag_3_category)[T.Digestive];0,7369189978104934;2,089487870288495;1,1909635908723644;3,6659051490270538;0,28681969799197576;2,569276109589621;0,01019112216349259
